time[min],-38.2,-36.4,-34.6,-32.8,-31,-29.2,-27.4,-25.6,-23.8,-22,-20.2,-18.4,-16.6,-14.8,-13,-11.2,-9.4,-7.6,-5.8,-4,-2.2,-0.4,1.4,3.2,5,6.8,8.6,10.4,12.2,14,15.8,17.6,19.4,21.2,23,24.8,26.6,28.4,30.2,32,33.8,35.6,37.4,39.2,41,42.8,44.6,46.4,48.2,50,51.8,53.6,55.4,57.2,59,60.8,62.6,64.4,66.2,68,69.8,71.6,73.4,75.2,77,78.8,80.6,82.4,84.2,86,87.8,89.6,91.4,93.2,95,96.8,98.6,100.4,102.2,104,105.8,107.6,109.4,111.2,113,114.8,116.6,118.4,120.2,122,123.8,125.6,127.4,129.2,131,132.8,134.6,136.4,138.2,140,141.8,143.6,145.4,147.2,149,150.8,152.6,154.4,156.2,158,159.8,161.6,163.4,165.2,167,168.8,170.6,172.4,174.2,176,177.8,179.6,181.4,183.2,185,186.8,188.6,190.4,192.2,194,195.8,197.6,199.4,201.2,203,204.8,206.6,208.4,210.2,212,213.8,215.6,217.4,219.2,221,222.8,224.6,226.4,228.2,230,231.8,233.6,235.4,237.2,239,240.8,242.6,244.4,246.2,248,249.8,251.6,253.4,255.2,257,258.8,260.6,262.4,264.2,266,267.8,269.6,271.4,273.2,275,276.8,278.6,280.4,282.2,284,285.8,287.6,289.4,291.2,293,294.8,296.6,298.4,300.2,302,303.8,305.6,307.4,309.2,311,312.8,314.6,316.4,318.2,320
well intensity,1038.231945,980.2915871,952.0659392,1114.80344,1005.668966,1060.389976,988.8147159,1004.237397,1020.168108,1076.177874,968.7194688,1004.259523,1018.912639,1094.083838,1095.065859,1134.154184,1009.413722,1132.864985,1087.120468,1041.628582,1030.688488,1136.335346,1006.903491,1024.345075,972.6226171,948.3406581,1085.367489,989.7014477,900.1649729,844.7434852,824.4330295,806.0573403,823.9015757,909.7350114,901.7556706,822.6720809,867.004579,817.1292502,807.2229094,748.122229,779.255575,765.5478751,833.4539012,741.7158924,745.2259998,736.722471,713.1224304,683.6710299,647.4512888,656.8360506,709.1716984,569.091761,571.3390319,657.9663349,651.1595253,568.2662021,615.3344216,537.7026868,579.6829762,528.6229043,515.780798,486.4730126,471.6615224,492.8746238,488.3371727,453.1116434,458.2131235,478.2651003,445.0224524,447.6250571,453.5821173,430.4916349,468.6744707,404.0011492,394.8950385,381.1406254,405.2766057,412.8076745,357.5428738,357.2625311,373.4661513,407.8129458,367.6672777,330.7984446,322.4547279,335.1452128,317.4034789,317.7679216,325.6115723,336.764265,291.7254015,286.898712,296.8298722,275.4023221,260.6429212,260.98776,268.5019624,253.6476618,251.8877947,241.3559059,249.7780418,244.9693374,227.0182178,214.2220056,211.7471778,201.0100905,199.9307041,217.5482491,187.4900905,173.1846408,172.7520267,196.2533029,185.0733469,190.9176822,165.4853668,150.3561327,148.9033689,149.2994085,157.3889481,135.4611585,155.4805221,131.203814,117.5308513,166.1668562,117.3381941,127.4680494,130.4553347,108.4899027,117.6590175,84.80080139,93.14752221,107.6277507,81.05680714,86.38484387,98.6925751,77.81095286,110.791552,95.38608022,85.51077177,82.77155962,80.37904037,74.81864686,77.67993145,74.73393501,66.16815689,60.74910214,70.92755691,66.30422358,61.53424304,66.41693239,54.75179233,59.51520775,66.42246171,58.19860455,46.74261911,32.04479479,46.73978759,56.36203605,55.75684522,40.50873149,40.26484641,42.91549886,40.26383346,49.11864094,70.64753152,44.95715495,60.42719641,44.65358805,54.58153338,38.7225861,36.61282728,37.66993315,33.84342896,40.3831636,23.66959013,40.46217896,34.60784301,12.94490296,17.39475233,18.23367515,24.47661885,8.34541719,13.36088233,21.47275365,45.18194305,19.55440296,26.55318869,23.22098246,17.93636379,18.31705429,17.33714748,2.762519017,-5.583713613,9.954968933,9.516731317,3.336043384,-8.850699513,-22.66155401,-27.56795846,-6.89503526
membrane intensity,1425.445807,1517.404458,1449.957028,1400.797499,1375.720451,1435.572154,1446.385013,1426.494823,1393.055237,1412.330349,1425.097687,1407.507048,1445.084916,1439.537304,1428.347048,1404.989827,1441.281048,1441.128351,1429.282844,1442.40284,1462.20928,1410.658118,1410.273788,1398.901511,1393.703805,1370.013925,1354.510063,1331.178675,1282.351112,1272.353386,1334.003327,1305.534568,1256.374843,1247.097388,1248.458641,1220.687922,1216.549133,1194.937171,1178.482315,1209.538071,1163.568446,1105.555796,1116.269743,1097.507972,1089.412138,1072.025441,1097.282826,1064.712614,1011.205744,1023.257833,1029.526154,1048.066018,1003.036062,897.2237607,893.4803173,860.7295684,863.9027384,876.5739739,833.7800059,833.0545875,804.1550554,809.8492502,780.4833046,776.3003664,749.4837074,728.5730295,686.1893611,708.3957933,692.1333435,675.1755522,668.0930084,672.1807438,623.5437776,628.4229314,644.2138504,616.5228036,590.0429424,585.3601498,567.184458,587.0724321,559.6720919,553.5515596,519.7742083,531.7330981,490.7973022,518.7531336,506.3777363,475.3104959,484.5402852,452.7860472,464.9214411,458.3442566,426.6318524,400.711233,420.3142083,436.548156,430.337606,397.1070678,403.9472006,379.5024406,387.580022,376.7475552,367.2736634,361.245768,345.6679699,352.524942,328.400011,323.9759719,310.6069222,298.1014725,337.4629178,262.4136989,254.2258221,252.9454049,292.8814064,273.5145485,266.6716857,281.0558441,264.0186511,225.8175941,255.4211162,242.1820318,242.3169899,227.4381434,215.0114615,222.323495,195.4137505,212.0582195,215.3481264,213.9849598,167.7415816,193.5188398,199.6013616,192.1115765,182.3321791,177.9040222,167.0271956,166.4058822,163.9879995,163.3834408,157.2938919,156.2325083,146.4046839,137.0072023,136.0770678,150.9471219,131.6245866,120.7893721,131.8550351,105.6802987,112.5418913,118.1963959,124.9115706,99.30553525,129.4950944,106.236874,89.2308767,100.5897588,84.03803334,85.39189981,76.74801472,80.42242955,75.39848693,80.38398748,86.48515528,96.56903613,82.86878057,69.83180587,83.78945418,57.66119997,77.95936194,71.31151731,64.71273589,65.27821311,58.0973129,65.80079283,54.24744697,64.03401187,68.17495035,54.70496228,71.9221634,57.94739739,53.67969421,31.88067444,83.78194305,60.75836336,41.53932731,44.51801217,32.0195321,28.18042062,22.74110787,39.61994476,38.6994547,31.53318675,24.8375234,23.07861764,1.929498507,11.90874302,18.14887323,0.966350879
