,y [É m],0.6,1.2,1.8,2.4,3,3.6,4.2,4.8,5.4,6,6.6,7.2,7.8,8.4,9,9.6,10.2,10.8,11.4,12,12.6,13.2,13.8,14.4,15,15.6,16.2,16.8,17.4,18,18.6,19.2,19.8,20.4,21,21.6,22.2,22.8,23.4,24,24.6,25.2,25.8,26.4,27,27.6,28.2,28.8,29.4,30,30.6,31.2,31.8,32.4,33,33.6,34.2,34.8,35.4,36,36.6,37.2,37.8,38.4,39,39.6,40.2,40.8,41.4,42,42.6,43.2
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.6,,2355.853846,1267.553846,928.7038462,808.6038462,664.5538462,667.6538462,667.5038462,686.0538462,661.9538462,721.0038462,811.3538462,759.9038462,542.1038462,541.5538462,488.3538462,513.2538462,700.8038462,881.0038462,638.8038462,329.8038462,507.4538462,310.5038462,470.1038462,526.3038462,531.7538462,522.7038462,562.6538462,552.2538462,547.4538462,516.8538462,511.3038462,589.7538462,571.8038462,577.5038462,520.3538462,550.5038462,566.4038462,816.2538462,827.3538462,584.0538462,664.6038462,573.6538462,610.4038462,636.8538462,651.7038462,584.7538462,433.4038462,410.5038462,678.6038462,490.7038462,511.5038462,641.6538462,668.9538462,629.4038462,569.6538462,573.5038462,541.6538462,633.0538462,420.9538462,599.3038462,596.4538462,653.5038462,802.2538462,831.5038462,667.3538462,620.7038462,579.5038462,632.8538462,783.1538462,959.4538462,1341.903846,1738.353846
40.8,,2769.3,1685.95,1367.15,1278,1212.7,1152,1136,1233.6,1110.8,1179.55,1234.9,1188.3,1046.4,1043.3,1038.75,991.55,1146.25,1477.2,1066.45,788.2,1038.2,790.55,965.75,1027.75,1064.7,1070.45,1049.3,1040.65,1069.55,1061.55,1089.3,1038.1,1101.25,1074.05,1095.25,1059.85,1135.1,1388.8,1306.85,1082.65,1132.25,1179.2,1185.6,1154.15,1143.85,1118,861.1,899.3,1162.3,1090.55,1103.65,1152.4,1136.2,1096.95,1102.35,1077.3,1061.6,1112.55,909.2,1119.6,1108.15,1117.35,1267.2,1371.1,1158.2,1102.6,1069.15,1131.25,1264.85,1589.5,2113.45,2591.95
48,,2637.942308,1679.392308,1471.692308,1281.842308,1194.792308,1083.342308,1076.342308,1108.942308,1010.742308,1090.142308,1131.142308,1085.342308,920.3423077,899.0423077,925.5923077,966.1923077,998.8923077,1204.542308,955.2923077,591.3923077,935.2923077,636.2423077,896.7423077,904.7423077,936.9423077,933.4423077,931.4423077,852.5423077,945.6423077,966.3923077,977.0423077,963.9423077,1003.292308,906.3923077,932.6923077,904.3923077,962.8423077,1247.442308,1131.092308,901.5423077,945.6423077,1032.542308,1069.442308,998.5423077,1005.292308,984.3423077,759.9923077,800.0923077,1011.642308,934.9923077,885.8923077,911.7423077,930.3923077,909.6423077,886.2923077,784.1923077,854.3923077,958.4423077,779.6423077,978.6923077,940.9923077,1013.842308,1109.242308,1158.142308,1038.942308,1016.542308,986.8423077,1074.942308,1251.392308,1497.742308,1917.142308,2305.642308
55.2,,2667.607692,1830.757692,1501.007692,1336.857692,1143.207692,1089.957692,1094.857692,1055.157692,1043.657692,1146.807692,1183.907692,1119.957692,1052.507692,1006.657692,903.5076923,934.7576923,1444.407692,1763.057692,1080.307692,623.2576923,1026.457692,671.1576923,884.1076923,1010.357692,983.7076923,972.0576923,896.9576923,979.7076923,939.8576923,957.1076923,916.2076923,927.2076923,1011.857692,979.6076923,994.1576923,988.9576923,1052.607692,1242.507692,1226.207692,1092.757692,1019.807692,1072.407692,1097.807692,1053.157692,1033.457692,957.2576923,755.7576923,770.8576923,1048.307692,944.8576923,937.3576923,973.4576923,966.7576923,1007.007692,921.9576923,918.2576923,865.9576923,995.1076923,761.8076923,1010.607692,992.2076923,1089.907692,1237.057692,1244.607692,1090.007692,1017.157692,1014.757692,1010.957692,1318.907692,1745.757692,1953.157692,2267.407692
62.4,,2726.688462,2019.288462,1632.288462,1529.688462,1371.288462,1269.588462,1306.688462,1272.238462,1306.238462,1286.588462,1387.238462,1373.088462,1127.638462,1174.588462,1134.388462,1222.338462,1776.138462,2384.988462,1339.338462,833.9884615,1120.438462,862.7884615,1066.238462,1156.938462,1220.438462,1216.238462,1180.538462,1107.338462,1142.638462,1180.138462,1142.738462,1264.238462,1117.988462,1165.988462,1098.788462,1124.838462,1237.738462,1471.688462,1459.188462,1216.438462,1242.638462,1237.038462,1247.888462,1303.738462,1231.488462,1144.938462,944.6384615,995.3884615,1201.338462,1147.938462,1106.638462,1128.938462,1241.638462,1253.388462,1103.788462,1065.638462,1115.738462,1222.938462,947.0884615,1222.038462,1175.838462,1290.888462,1496.638462,1511.338462,1240.438462,1219.488462,1209.038462,1274.038462,1464.238462,1742.188462,2127.238462,2526.988462
69.6,,2356.846154,1761.996154,1405.346154,1276.746154,1117.846154,953.8961538,983.9461538,983.1461538,894.3461538,895.5461538,994.8461538,937.6461538,884.0961538,837.6461538,813.8961538,926.0461538,1573.546154,2115.096154,1081.396154,429.8961538,824.7961538,533.3961538,753.8961538,875.1461538,845.4961538,794.1461538,731.7961538,768.4961538,761.9961538,775.1461538,848.0461538,799.5961538,798.3461538,786.5961538,770.8461538,831.7461538,817.5961538,1116.246154,1010.996154,860.8461538,893.1961538,947.2961538,886.1961538,830.5961538,901.2961538,899.3461538,637.5961538,606.8461538,887.2461538,669.5961538,749.3461538,752.1961538,828.8961538,886.4461538,764.4461538,697.0461538,706.4461538,807.9961538,616.7461538,835.0961538,844.2461538,965.1461538,1025.296154,1182.946154,1018.446154,859.3961538,855.7961538,933.7461538,1188.396154,1444.246154,1864.096154,2113.196154
76.8,,2770.838462,2183.838462,1962.738462,1787.088462,1636.338462,1540.888462,1475.688462,1506.738462,1449.388462,1433.888462,1511.288462,1429.838462,1338.038462,1269.938462,1270.788462,1429.988462,1805.638462,2256.588462,1542.338462,936.8384615,1339.388462,969.1884615,1240.038462,1319.238462,1323.938462,1300.188462,1257.938462,1343.538462,1303.488462,1338.638462,1315.388462,1287.738462,1336.288462,1273.238462,1332.538462,1291.588462,1427.238462,1639.788462,1591.588462,1406.988462,1296.488462,1386.738462,1449.138462,1440.838462,1412.638462,1404.838462,1144.188462,1210.338462,1434.788462,1203.688462,1234.488462,1269.688462,1321.238462,1319.838462,1222.338462,1208.638462,1159.588462,1386.138462,1145.538462,1356.238462,1372.688462,1372.488462,1623.288462,1710.688462,1493.638462,1383.488462,1337.938462,1452.688462,1739.838462,2126.538462,2429.238462,2654.638462
84,,2577.453846,1956.553846,1702.203846,1500.353846,1376.803846,1250.253846,1195.353846,1281.653846,1242.903846,1222.403846,1285.053846,1245.203846,1115.403846,1066.853846,1063.253846,1127.303846,1449.953846,1892.253846,1355.703846,740.5038462,1090.553846,789.3538462,987.7538462,1187.603846,1353.703846,1381.803846,1211.503846,1087.403846,1089.003846,1009.953846,1032.653846,1096.403846,1098.453846,1122.453846,1135.553846,1085.003846,1067.053846,1537.303846,1445.053846,1138.603846,1104.353846,1123.153846,1132.753846,1151.453846,1079.053846,1135.403846,911.7038462,888.2538462,1173.653846,1037.303846,1030.153846,1074.353846,1135.253846,1113.253846,1082.253846,988.1538462,930.7038462,1150.303846,895.2538462,1142.403846,1158.153846,1133.653846,1459.053846,1596.803846,1284.703846,1141.303846,1092.703846,1165.303846,1636.453846,1994.053846,2156.003846,2429.303846
91.2,,2356.557692,1863.607692,1594.007692,1449.657692,1240.357692,1224.207692,1109.957692,1127.957692,1146.657692,1021.907692,1195.407692,1084.057692,982.7576923,1007.707692,959.2076923,1071.107692,1252.557692,1507.207692,1099.907692,608.9076923,983.1076923,629.0076923,881.4576923,917.8576923,920.2076923,924.3576923,869.9576923,1028.857692,924.7076923,905.3076923,935.8076923,998.5076923,926.2576923,936.7076923,906.1576923,959.6576923,1028.657692,1351.207692,1208.907692,1048.507692,974.4576923,996.5576923,1059.607692,995.3576923,1035.057692,1006.557692,778.0576923,816.5576923,1017.157692,837.4576923,842.1076923,948.6076923,966.9076923,999.7576923,850.2076923,726.4076923,787.4076923,978.6076923,829.5576923,1044.357692,953.0576923,1098.207692,1231.657692,1425.707692,1227.207692,1083.457692,1058.057692,1094.157692,1450.407692,1833.407692,2059.307692,2258.257692
98.4,,2739.65,2269.85,2024.65,1841.05,1710.9,1605.05,1530.2,1542.35,1493.75,1501.25,1574.4,1508.3,1372.65,1360,1335,1444.95,1776.25,2247.35,1617.35,963.25,1389.7,1025.5,1295.65,1357.05,1293.75,1388.3,1598.35,1525.4,1479.75,1330.15,1348.25,1319.2,1345,1386.25,1365.1,1364.35,1457.5,1798,1626.15,1483.6,1426.85,1431.6,1505.45,1414.25,1402.8,1454.2,1172.9,1194.35,1501.6,1328.2,1295.1,1353,1356.85,1389.75,1294.65,1214.4,1234.5,1397.6,1202.3,1489.9,1420.7,1493.6,1707.85,1876.25,1621.3,1467.65,1451.85,1509.5,1846.3,2238.75,2470.65,2612.85
105.6,,2869.723077,2521.673077,2264.023077,2101.623077,1987.573077,1799.523077,1752.173077,1668.573077,1725.273077,1700.823077,1751.273077,1639.573077,1593.323077,1545.873077,1530.023077,1627.973077,1909.923077,2272.173077,1776.023077,1210.523077,1647.523077,1242.373077,1467.123077,1538.373077,1536.073077,1526.223077,1587.273077,1679.673077,1709.223077,1605.423077,1516.623077,1508.873077,1508.223077,1563.423077,1501.223077,1508.973077,1595.223077,1924.523077,1786.173077,1560.223077,1515.823077,1652.523077,1625.173077,1703.973077,1633.123077,1579.273077,1353.823077,1414.173077,1573.373077,1375.023077,1395.323077,1469.823077,1489.773077,1585.273077,1393.723077,1289.723077,1438.823077,1555.623077,1424.923077,1663.473077,1611.723077,1712.673077,1819.573077,1995.823077,1746.373077,1590.123077,1584.773077,1677.223077,1972.673077,2228.573077,2691.873077,2814.323077
112.8,,2318.792308,1880.392308,1646.692308,1466.942308,1354.542308,1250.492308,1193.992308,1186.792308,1062.892308,1197.092308,1245.042308,1162.542308,1070.142308,977.7423077,977.7923077,1062.142308,1506.392308,1924.292308,1249.042308,618.6923077,1029.492308,727.6923077,972.4923077,994.6923077,1021.592308,982.9423077,910.6923077,1130.442308,1152.992308,1014.842308,1324.642308,1325.692308,1270.642308,1214.692308,957.6923077,1006.292308,1047.092308,1476.642308,1305.692308,1095.942308,1073.792308,1051.392308,1148.142308,1067.392308,1093.392308,1075.842308,832.2423077,920.9923077,974.0923077,934.4423077,890.4423077,931.6923077,1031.692308,1048.092308,906.7423077,837.8923077,831.4423077,987.8423077,859.5923077,1091.442308,1160.492308,1089.092308,1357.692308,1532.442308,1169.842308,1057.392308,1060.192308,1125.092308,1303.542308,1642.892308,2057.442308,2278.992308
120,,2549.269231,2181.669231,1832.869231,1649.019231,1528.919231,1406.669231,1388.469231,1362.519231,1412.619231,1394.719231,1493.719231,1447.019231,1207.319231,1145.569231,1144.019231,1333.769231,1778.769231,2187.919231,1375.769231,839.3692308,1178.569231,801.3692308,1086.469231,1219.369231,1156.119231,1102.419231,1098.819231,1181.319231,1162.419231,1172.719231,1190.669231,1407.519231,2010.969231,2004.219231,1293.369231,1123.269231,1284.269231,1692.519231,1587.869231,1281.569231,1208.219231,1321.469231,1283.419231,1373.719231,1227.519231,1155.919231,971.4692308,1080.519231,1295.269231,1118.519231,1176.919231,1144.069231,1238.219231,1244.269231,1172.919231,1044.619231,1019.019231,1222.369231,965.8192308,1234.969231,1273.519231,1328.469231,1607.219231,1858.419231,1392.569231,1226.069231,1233.519231,1247.569231,1743.319231,2210.619231,2419.269231,2525.419231
127.2,,2463.534615,2194.034615,1976.434615,1840.334615,1662.084615,1498.434615,1414.634615,1402.484615,1420.884615,1258.584615,1441.184615,1359.934615,1302.284615,1284.834615,1222.384615,1401.534615,1975.234615,2319.834615,1578.784615,911.5846154,1161.834615,941.7846154,1186.984615,1236.784615,1188.034615,1171.434615,1175.734615,1188.034615,1201.734615,1247.534615,1185.434615,1285.234615,1733.934615,1817.334615,1484.484615,1287.734615,1257.634615,1498.884615,1415.934615,1317.434615,1266.884615,1327.584615,1408.534615,1312.334615,1335.834615,1255.134615,1035.334615,1210.084615,1301.984615,1081.984615,1102.734615,1185.084615,1262.434615,1276.884615,1074.034615,994.4346154,1096.484615,1161.284615,976.2846154,1321.534615,1270.884615,1367.384615,1567.684615,1704.884615,1465.734615,1337.834615,1315.434615,1397.084615,1705.784615,1927.834615,2210.934615,2392.134615
134.4,,2124.426923,1879.076923,1691.976923,1512.776923,1362.726923,1218.976923,1065.726923,1108.076923,1110.426923,1046.876923,1152.626923,994.8769231,898.4269231,966.6269231,870.3769231,999.1269231,1404.976923,1739.126923,1190.226923,531.1769231,896.0269231,492.7269231,841.5269231,882.4269231,821.4269231,878.2269231,846.9269231,799.5269231,859.8269231,860.7269231,907.9769231,942.1769231,866.8269231,908.0269231,1121.726923,1049.576923,1003.526923,1285.326923,1121.976923,1015.776923,938.9769231,916.9769231,931.8269231,952.3769231,969.6269231,920.7269231,790.3769231,831.2269231,976.4269231,803.5769231,736.2269231,886.2769231,841.7769231,880.5269231,761.2269231,736.1269231,698.2769231,875.3769231,655.2269231,989.3269231,961.7769231,1049.276923,1312.476923,1305.726923,1087.326923,992.4269231,1033.926923,1053.826923,1372.576923,1682.976923,2004.876923,2043.276923
141.6,,2451.592308,2171.042308,1908.592308,1763.192308,1673.142308,1523.192308,1447.742308,1428.142308,1389.592308,1321.692308,1486.392308,1420.292308,1269.342308,1233.942308,1202.592308,1462.442308,2089.992308,2402.242308,1722.892308,892.2923077,1172.142308,957.4423077,1245.542308,1233.292308,1187.192308,1214.092308,1102.442308,1174.392308,1169.592308,1136.492308,1291.142308,1272.242308,1195.542308,1202.242308,1153.842308,1229.242308,1248.142308,1613.692308,1530.142308,1286.092308,1169.492308,1382.942308,1268.092308,1275.492308,1334.092308,1311.342308,1066.692308,1172.142308,1256.742308,1114.892308,1114.392308,1100.392308,1202.542308,1287.542308,1052.542308,989.0423077,1089.542308,1204.692308,997.2923077,1274.192308,1255.842308,1318.642308,1573.292308,1751.942308,1390.042308,1326.892308,1293.142308,1395.192308,1876.192308,2186.942308,2323.742308,2383.192308
148.8,,2234.446154,1966.196154,1734.996154,1519.146154,1388.946154,1273.296154,1272.646154,1316.096154,1260.296154,1288.196154,1268.096154,1131.896154,951.8961538,1035.046154,958.1961538,1181.846154,1649.596154,1925.946154,1297.796154,630.4461538,1009.046154,685.7461538,984.2461538,998.7461538,959.3961538,981.8961538,921.2461538,964.4461538,949.4961538,963.0961538,957.6461538,1002.146154,1014.646154,951.8961538,1055.596154,1006.246154,1112.246154,1453.346154,1310.096154,1040.846154,1028.046154,1052.296154,1118.496154,1079.296154,1116.296154,1079.296154,896.9461538,987.7961538,1062.096154,940.6461538,866.3461538,925.0961538,1024.796154,1075.946154,897.7461538,746.8461538,848.8961538,1002.246154,839.4961538,1044.996154,1072.646154,1174.996154,1426.496154,1582.896154,1423.496154,1170.546154,1080.796154,1148.446154,1845.396154,2199.196154,2198.296154,2219.946154
156,,2487.303846,2288.453846,2103.203846,2008.603846,1864.553846,1759.703846,1703.503846,1748.403846,1677.303846,1615.553846,1579.853846,1471.503846,1429.453846,1445.353846,1439.353846,1826.453846,2354.853846,2491.753846,1921.803846,1117.703846,1385.553846,1171.303846,1321.603846,1423.303846,1405.753846,1351.003846,1335.403846,1353.853846,1359.653846,1385.803846,1338.503846,1386.153846,1393.853846,1388.753846,1393.803846,1385.853846,1459.853846,1632.903846,1588.803846,1461.603846,1437.703846,1514.903846,1492.153846,1494.053846,1479.353846,1461.753846,1300.203846,1430.003846,1472.703846,1256.703846,1247.503846,1316.603846,1352.003846,1429.853846,1197.353846,1092.903846,1199.103846,1443.353846,1215.603846,1441.553846,1505.303846,1568.003846,1629.753846,1710.003846,1614.903846,1547.453846,1538.203846,1584.653846,1898.253846,2072.003846,2354.303846,2409.903846
